"Source","Target","Weight"
27,101,13.3535864113055
27,106,159.210030744653
27,124,317.356243576499
27,132,40.8475402336852
27,158,317.356243576499
27,169,317.356243576499
27,170,102.1421072264
28,35,2.72842905002365
28,41,6.8961324806944
28,42,2.20558301498831
28,45,12.3217396796455
28,47,11.5381177755377
28,50,11.5605222927395
28,55,92.0672053906159
28,56,200.348075948958
28,68,37.605125718559
28,69,317.356243576499
28,70,317.356243576499
28,71,6.03228582034283
28,72,2.18578569662324
28,74,9.13690655823356
28,78,6.23552789264603
28,79,6.23552789264603
28,85,317.356243576499
28,87,133.845081913851
28,96,62.3813059716352
28,98,61.0516307889961
28,99,263.757021973187
28,105,15.2640469306174
28,109,57.9516274057187
28,110,109.02166323237
28,112,2.14763185041467
28,113,317.356243576499
28,114,7.36301039002392
28,121,57.3904544750622
28,133,173.557752694594
28,143,2.52761926403566
28,146,2.3302405665174
28,150,5.75371403550928
28,152,3.60904798651461
28,157,317.356243576499
28,170,9.19227929266364
29,30,317.356243576499
29,51,29.0012748788677
29,164,4.51301749391005
30,51,317.356243576499
30,76,18.9305024870779
30,88,9.41375967165702
30,101,15.6637028740653
30,124,17.056156834609
30,169,20.3550363940145
31,32,317.356243576499
31,33,154.848538499206
31,34,154.848538499206
31,44,3.73643467596899
31,48,3.36552698858442
31,49,143.84027258857
31,52,31.7443183523864
31,59,203.860770510925
31,64,317.356243576499
31,75,9.94038066698888
31,77,26.3501207249878
31,91,45.754092472778
31,92,19.1147924941248
31,104,7.4020646295215
31,166,317.356243576499
31,167,3.85120871230571
32,33,317.356243576499
32,34,317.356243576499
32,38,184.297628546632
32,44,13.4748295596376
32,52,317.356243576499
32,59,6.73273339402242
32,62,107.794461747994
32,64,195.420201241706
32,65,317.356243576499
32,91,317.356243576499
32,161,24.3828268498869
32,162,83.6323154803025
32,165,42.0174857755244
32,166,31.7878825993649
32,167,317.356243576499
33,34,317.356243576499
33,35,43.0441293471553
33,38,317.356243576499
33,44,317.356243576499
33,48,10.4263875545635
33,49,220.086149164044
33,52,128.723646456592
33,54,14.3238615292129
33,62,230.159482524157
33,66,317.356243576499
33,67,68.2410614244512
33,71,2.35237589585564
33,77,317.356243576499
33,162,42.5522023716515
33,166,4.07606053484868
34,35,43.0441293471553
34,38,317.356243576499
34,44,317.356243576499
34,48,10.4263875545635
34,49,220.086149164044
34,52,128.723646456592
34,54,14.3238615292129
34,62,230.159482524157
34,66,317.356243576499
34,67,68.2410614244512
34,71,2.35237589585564
34,77,317.356243576499
34,162,42.5522023716515
34,166,4.07606053484868
35,36,35.9539553460154
35,38,44.8246566121784
35,49,317.356243576499
35,53,8.05080128211845
35,54,317.356243576499
35,55,91.1618135234659
35,67,54.0639191466452
35,69,8.56943353577806
35,71,41.3304909976425
35,74,103.036146459308
35,76,4.79710613290597
35,80,182.270535395184
35,84,15.4084026361777
35,85,48.3374048067301
35,121,317.356243576499
35,133,2.33772475265374
35,156,45.5688541910035
35,157,30.9352036809606
35,158,114.424835386763
35,159,317.356243576499
35,160,53.0593840706553
35,162,4.57102948330335
35,164,22.4871245397411
35,168,5.0090855490007
35,169,5.03139987051415
35,171,36.3374220064473
36,37,317.356243576499
36,54,317.356243576499
36,55,4.77677075656463
36,67,18.3818142905747
36,76,52.4671431381293
36,80,27.8488516846814
36,81,4.4729847869201
36,84,46.258319753519
36,88,93.7268821274155
36,101,22.2082833748124
36,103,317.356243576499
36,129,11.9000898234793
36,135,298.607476650659
36,154,5.79659713803922
36,160,2.90350582530413
36,169,52.1607586716256
36,171,317.356243576499
37,46,20.0967431449049
37,54,14.3705791872831
37,55,19.3308413704502
37,80,95.0242813783122
37,81,21.9108155338151
37,84,254.606311903502
37,88,79.0692494299236
37,129,317.356243576499
37,135,317.356243576499
37,140,63.1610881461379
37,171,317.356243576499
38,44,47.3855961974181
38,49,28.364898135859
38,54,6.46488919201483
38,62,15.6677683408733
38,66,26.5895767206699
38,67,9.71328474003484
38,71,25.422316356187
38,77,4.44950486288117
38,159,2.89044060727223
38,160,15.3911357045286
38,161,5.32487419313216
38,162,317.356243576499
38,166,2.81861777167678
38,167,40.2228731239262
39,40,317.356243576499
39,47,16.7258555495632
39,55,4.64894181420506
39,58,8.53495906715239
39,63,46.7512324220113
39,72,79.5653495180723
39,78,175.781732398003
39,79,175.781732398003
39,89,79.5448029106744
39,90,262.40135746083
39,93,317.356243576499
39,96,80.2705717299542
39,97,45.3408035688337
39,99,10.1889293796555
39,107,3.43482937663742
39,110,126.688635806868
39,122,34.8838669490411
39,123,18.2230641515308
39,128,18.6985445662534
39,132,18.3363211816965
39,143,43.4019213257919
39,152,266.453838989035
40,47,16.7258555495632
40,55,4.64894181420506
40,58,8.53495906715239
40,63,46.7512324220113
40,72,79.5653495180723
40,78,175.781732398003
40,79,175.781732398003
40,89,79.5448029106744
40,90,262.40135746083
40,93,317.356243576499
40,96,80.2705717299542
40,97,45.3408035688337
40,99,10.1889293796555
40,107,3.43482937663742
40,110,126.688635806868
40,122,34.8838669490411
40,123,18.2230641515308
40,128,18.6985445662534
40,132,18.3363211816965
40,143,43.4019213257919
40,152,266.453838989035
41,42,317.356243576499
41,47,4.45603905967099
41,56,83.3922725030081
41,57,11.7021423760278
41,58,7.11694514688447
41,71,5.29102719619227
41,85,263.955277669974
41,89,24.4012094642289
41,90,19.5962499997691
41,96,317.356243576499
41,102,2.63652875258334
41,107,28.4620686575555
41,110,317.356243576499
41,112,20.2052150054066
41,114,317.356243576499
41,119,8.81592629376243
41,121,32.0805746087029
41,123,48.2772377655039
41,125,31.3995317550523
41,126,317.356243576499
41,128,12.8372790189482
41,130,62.808950223288
41,132,114.901298718388
41,141,64.4456001482052
41,142,2.3096720656419
41,143,13.831908873949
41,150,8.77207236063775
41,151,13.6364531253968
41,152,5.50387111413138
41,157,141.705027758774
42,47,26.6318622369062
42,56,32.6171360652408
42,57,5.15128162314057
42,63,63.2843767493259
42,73,317.356243576499
42,85,39.5272483746105
42,89,3.43021259373566
42,90,31.4964010629667
42,96,317.356243576499
42,97,2.73293126078659
42,102,46.6897158170337
42,110,317.356243576499
42,111,151.907564356063
42,112,317.356243576499
42,114,317.356243576499
42,117,202.627153144836
42,118,13.7003263456285
42,119,280.122330347841
42,120,61.8978396556705
42,122,209.460216636449
42,123,17.1320859221212
42,125,317.356243576499
42,126,317.356243576499
42,128,42.804023360329
42,130,317.356243576499
42,132,4.14805906570698
42,134,6.40769994678267
42,141,47.6560863187373
42,142,13.1645860763331
42,143,48.0839690610417
42,145,40.9722302657607
42,147,2.31987882518812
42,150,2.61843222586866
42,151,26.4988371391573
43,46,317.356243576499
43,50,28.4543935885907
43,67,188.721052592346
43,81,7.59311011150581
43,106,64.0432632931001
43,111,19.0368795946724
43,115,6.08990133602069
43,140,22.8931053196317
44,48,317.356243576499
44,49,59.5017217694485
44,52,8.07259452499802
44,59,3.72270914059199
44,62,317.356243576499
44,64,68.1229981517723
44,65,317.356243576499
44,66,317.356243576499
44,75,317.356243576499
44,77,221.594791039678
44,91,4.12341021414467
44,161,317.356243576499
44,162,2.54689389087272
44,165,22.7994426383731
44,167,3.22274301854065
45,53,21.8636416783244
45,54,317.356243576499
45,67,15.0167239098173
45,68,6.70559443644643
45,69,317.356243576499
45,70,317.356243576499
45,74,317.356243576499
45,84,11.8314355749385
45,87,215.184619962901
45,121,8.12882735643644
45,133,35.9691432289417
45,154,4.76913842861005
45,157,317.356243576499
45,158,317.356243576499
45,160,7.2215825640828
45,164,3.11584598002622
45,170,317.356243576499
46,50,109.802299413101
46,54,2.64658227343909
46,55,15.2069055462373
46,67,94.0703562768514
46,68,2.66528540600606
46,80,2.43167079883087
46,81,2.27522143240768
46,84,2.49361394425533
46,106,317.356243576499
46,115,11.828476028206
46,121,6.88506342924117
46,129,24.7669507624147
46,140,43.2883076052291
47,50,2.72405881966755
47,56,43.0605611550751
47,57,27.3910476967745
47,58,92.4051951139947
47,63,317.356243576499
47,72,317.356243576499
47,73,16.8055091200646
47,78,2.77810815464648
47,79,2.77810815464648
47,89,98.2193785721751
47,90,23.1335592043194
47,93,31.6262356376747
47,96,209.574738187685
47,97,21.0869771022371
47,105,8.8164020417491
47,108,31.3898641662674
47,110,81.807502213741
47,112,34.3526249437012
47,113,23.8932429687975
47,117,206.350853972347
47,122,212.751837694207
47,123,317.356243576499
47,125,10.1804554546109
47,132,4.18468820436607
47,137,26.0485006033989
47,145,136.178665728421
47,157,2.98104708675599
48,49,317.356243576499
48,61,6.63000224824507
48,62,31.1145204781053
48,65,29.5329096918123
48,66,40.1843937468351
48,75,35.0548722988356
48,77,34.6631752939603
48,115,4.02433586415614
49,59,178.468767556836
49,62,256.570788033756
49,65,175.168120084016
49,66,65.0219737277174
49,71,9.75856733073711
49,75,46.5776685419652
49,77,63.8501608635399
49,85,6.2000024443911
49,89,185.719646553009
49,92,5.46318948996436
49,104,46.9660216679506
49,121,50.6805784830961
49,133,2.18817496836102
49,137,3.00197494492191
49,143,108.568098986696
49,157,43.9473509116009
50,55,317.356243576499
50,56,2.80184110491562
50,68,9.55152077529405
50,69,30.4093129652356
50,71,39.1408171965829
50,72,4.08080802262739
50,74,237.15404281023
50,80,5.84338621359801
50,83,7.23166784349019
50,85,18.3465618319173
50,86,31.102996076967
50,93,2.36347072918459
50,94,317.356243576499
50,95,317.356243576499
50,99,138.329728193543
50,106,31.6442908205336
50,111,317.356243576499
50,112,81.8207708475114
50,118,317.356243576499
50,119,8.70137703430633
50,121,317.356243576499
50,122,84.212628422781
50,125,97.8991125581321
50,126,33.3765759450593
50,127,7.70751777053731
50,134,3.2226661574605
50,139,120.92690136818
50,143,5.44497867515144
50,145,317.356243576499
50,146,10.0939390413157
50,147,4.51779100237353
50,148,14.9616847865816
50,149,76.7469026718475
50,157,317.356243576499
51,55,3.68697975102302
51,81,317.356243576499
51,103,19.4706676330409
51,169,2.06850530641349
52,59,317.356243576499
52,61,123.071584639691
52,62,43.73043933305
52,64,190.979092521797
52,65,11.4642437698901
52,91,317.356243576499
53,54,8.00048830777323
53,60,6.3781250525586
53,67,13.4999849077883
53,68,36.4370634585721
53,74,6.95133530322397
53,76,50.3134185797048
53,95,12.2660686654055
53,101,24.1297681488527
53,124,124.001590542923
53,154,3.80256955655374
53,158,317.356243576499
53,169,49.9783853886254
53,170,109.943677201078
53,174,6.35910702935768
54,55,11.4035649619567
54,56,20.935407552533
54,58,5.3827110983399
54,66,9.2483045120871
54,67,130.320653466568
54,68,7.46983840353057
54,69,224.487069979006
54,71,6.01751684837581
54,80,317.356243576499
54,84,317.356243576499
54,109,10.9947498137322
54,129,8.47839969952522
54,133,5.66663720374405
54,135,10.3315452168394
54,154,5.05921302063978
54,158,5.26380039294115
54,159,2.77525544367993
54,160,6.37757437411717
54,170,21.6224456307926
54,171,317.356243576499
55,56,10.2879284769773
55,57,3.28291085586541
55,58,6.47209623717688
55,67,2.16077056330341
55,68,3.43175611651534
55,69,136.949846110208
55,71,4.6247632114161
55,74,34.0875467658426
55,78,12.3420364045837
55,79,12.3420364045837
55,80,182.098926137112
55,81,49.7856061116312
55,82,3.49417865165903
55,83,2.32613774912
55,84,182.431264892868
55,85,71.3823368467709
55,86,3.38484888756866
55,94,61.1007009978039
55,95,317.356243576499
55,96,2.38005967888005
55,98,51.4914300757623
55,99,160.782798364899
55,105,25.8506432915978
55,106,3.61319943418583
55,109,77.5597142853347
55,110,32.3976001491278
55,111,17.7082541825705
55,112,8.50981081550747
55,113,5.10577987606548
55,118,33.2192801888232
55,121,98.0202191577942
55,126,2.50713673073908
55,127,3.75420031238702
55,139,23.7858109344149
55,140,85.9302691309522
55,145,317.356243576499
55,146,8.64546110170186
55,149,2.00852494072771
55,150,3.94621700507263
55,152,2.19694524224757
55,156,2.29044923832946
55,157,144.163877792285
55,163,27.8469764786038
55,170,6.92992645954347
55,171,4.76256470211523
56,57,123.077794143134
56,58,288.702646757058
56,63,2.18259065721711
56,68,7.80490753107898
56,70,15.094095910021
56,72,10.7718977601018
56,73,16.8709400751347
56,80,3.40603506979238
56,82,25.0027690237906
56,84,14.2198498682422
56,85,7.91360544269204
56,86,3.76221463727773
56,89,14.5823086249297
56,94,14.6889179710444
56,95,29.9344497176252
56,96,59.1065011109006
56,97,33.9145644357049
56,99,22.616875894409
56,102,7.14602720193287
56,105,7.47483546378367
56,109,19.6892805298031
56,110,8.06751504698307
56,111,3.12116914488467
56,113,135.456955372211
56,117,10.4681068800645
56,119,2.04336214897275
56,120,5.30659470517188
56,121,4.34892048524041
56,123,88.2361716494609
56,125,27.799838599378
56,127,15.6496156641895
56,132,3.75765563292155
56,133,9.77034971822933
56,139,13.6811090854186
56,142,4.44706117776823
56,143,35.8677255180619
56,145,2.73843836647932
56,149,2.2801923078646
56,152,2.43605017484949
56,157,317.356243576499
57,58,317.356243576499
57,72,5.51154710721294
57,73,28.1287543653463
57,89,5.52117432382125
57,96,6.54668006621283
57,97,78.0082345270426
57,102,27.5909808313897
57,105,31.9653959369191
57,107,4.05550176551749
57,108,177.136723086144
57,110,3.53860703099697
57,118,10.5987507637412
57,120,45.153294170031
57,123,186.679503396417
57,142,4.55715822755712
58,63,10.3647602109548
58,72,2.0563943443239
58,82,3.66354349682237
58,89,182.291758709008
58,96,143.726203618331
58,97,15.8040065179637
58,98,5.64515923109483
58,105,46.3981266440988
58,107,3.47091247997483
58,108,53.4985626187963
58,110,98.2115606857515
58,114,23.2278902421962
58,123,67.8288576027691
58,142,9.0989992532501
58,143,18.3478393634003
58,152,6.26455188669885
59,61,4.77508914934159
59,64,71.5694021518057
59,65,317.356243576499
59,75,241.000772800484
59,91,25.9826318807906
59,92,150.38377107971
59,104,196.799077579669
59,115,3.19947083713493
59,137,42.853663054701
60,74,12.773863524975
60,124,79.3409859567074
60,158,317.356243576499
60,174,317.356243576499
61,64,67.9069393400055
61,91,39.2226101501488
61,92,9.38118347763394
61,108,107.944578012689
61,165,9.7301624983999
62,64,13.8941859763108
62,65,317.356243576499
62,77,5.01250147092696
62,91,2.21822195312456
63,71,26.2110537738484
63,72,317.356243576499
63,73,317.356243576499
63,74,2.66998131330495
63,89,12.4837571801543
63,90,46.1318218124063
63,92,68.4625446670339
63,96,5.25412746193464
63,108,64.7400741379288
63,117,12.0670001611462
63,120,2.40634697156909
63,122,156.905503774032
63,123,21.4882814008615
63,125,37.6725695214708
63,132,7.9902722984136
63,134,4.17896931700581
63,137,201.789477428796
64,65,65.7540929792478
64,75,3.40735882568799
64,91,317.169098385819
65,75,201.950058951526
65,104,167.534450794265
65,115,8.38869970084312
66,75,4.46797978099261
66,77,317.356243576499
66,89,69.4650484950198
67,80,21.106519651055
67,84,45.7478940618226
67,103,23.1090707947196
67,106,49.7924836114373
67,109,2.61474786776546
67,121,3.65328078057679
67,154,34.4041390485735
67,171,18.3515055593894
68,69,102.453821467942
68,70,11.6516144191138
68,85,15.7678736644282
68,87,8.36475687376474
68,109,9.00744888506451
68,113,12.0352092111355
68,118,3.10494513159696
68,121,23.604303504779
68,133,11.0021097061824
68,157,317.356243576499
69,70,317.356243576499
69,71,16.7071658619508
69,74,68.0346853116293
69,84,2.15095922274895
69,85,317.356243576499
69,87,317.356243576499
69,101,9.95436919511165
69,109,317.356243576499
69,113,51.7757483469982
69,121,253.256944311358
69,132,8.61402517628049
69,133,317.356243576499
69,154,3.67550903997022
69,156,14.4360183416814
69,157,317.356243576499
69,158,317.356243576499
69,170,317.356243576499
70,87,155.085886259558
70,113,122.262597547017
70,133,10.305073881068
70,157,317.356243576499
70,158,213.199950238188
70,170,185.146133092591
71,72,29.6917721089671
71,74,11.621433389212
71,84,3.72078806372154
71,85,5.01778643634989
71,121,130.097981983858
71,125,7.38037909536727
71,132,12.0263239744667
71,133,5.12831827053485
71,137,58.4405514191413
71,156,17.6779479375139
71,157,36.3808292005667
71,158,18.2371871155734
71,159,21.89450091534
71,160,15.496576775297
71,162,2.30557138717309
71,164,317.356243576499
72,73,41.1587497639307
72,75,9.24128894105965
72,89,37.9043941806247
72,90,4.96497202939426
72,97,2.31767982562639
72,108,8.2578835200761
72,113,2.26231214645681
72,122,46.2853325881546
72,123,19.7126309160582
72,125,2.00469212975809
72,137,208.510417910658
72,142,2.07614515262148
72,145,83.3097796696732
73,90,25.3275184778244
